interval,ips,create,start,destroy,apparentips,ram,disk,hostalloc,active
11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2150.9655739893356, 710.2431664739623, 369.7189985325654, 1547.3700596382855, 2097.770047607016, 520.5595806201562]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, -1, 10, 10, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1625.2324383417672, 0, 0, 590.8682637939636, 2791.147141457057, 1178.3370950713042, 436.7846371289756, 2514.5409276262694, 2392.1417097460635, 549.605784188011]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (0.0, 0.0, 0.0), 0, 0, (0.0, 0.0, 0.0), (3267.3625333333334, 0.6196666666666666, 0.047200000000000006), (1237.319, 0.0, 0.0009333333333333332), (19.573400000000003, 0.004733333333333333, 0.0), (33.5544, 0.004733333333333333, 6.666666666666668e-05), (1.2226666666666668, 0.002466666666666667, 0.002466666666666667), (386.924, 1.3948666666666665, 0.0056)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (2, 0.0, 0.0001111111111111111), 0, 0, (3, 0.0, 0.0), (3, 2.814516666666667, 0.6664944444444443), (3, 0.0, 7.222222222222222e-05), (1, 0.0, 0.0010555555555555557), (2, 0.0, 0.0010999999999999998), (3, 0.0, 0.0), (1, 0.0, 0.009683333333333334)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 0, 2, 1, 0, 2, 2, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, True, True, True, True, True, True]"
12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 401.5124411144641, 1451.4337628278006, 2392.1417097460635, 473.5674962598803, 1116.065298514448, 705.2964897923745]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, 11, 10, 10, 11, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2791.147141457057, 1178.3370950713042, 436.7846371289756, 2514.5409276262694, 2392.1417097460635, 549.605784188011, 1116.065298514448, 798.1155822728865]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (3372.2202, 0.6171333333333333, 0.0514), (1167.4141333333332, 0.0, 0.0009333333333333332), (41.943, 0.004533333333333333, 0.0), (41.943, 0.004666666666666667, 6.666666666666668e-05), (0.9606666666666666, 0.0006666666666666666, 0.0006666666666666666), (349.1754, 0.6480666666666667, 0.003466666666666667), (8.3886, 0.0, 0.001), (7.5578, 0.0004, 0.0003333333333333333)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (3, 2.056766666666667, 0.670838888888889), (3, 0.0, 4.9999999999999996e-05), (1, 0.0, 0.0010666666666666667), (2, 0.0, 0.0010388888888888889), (3, 0.0, 0.0), (1, 0.0, 0.00023333333333333333), (3, 0.0, 1.1111111111111112e-05), (3, 0.0, 9.444444444444444e-05)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 1, 0, 2, 2, 0, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True]"
13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 563.2678341234054, 0, 1470.918755855893, 258.4739753298793]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, 11, 10, 10, 11, 12, 12, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 436.7846371289756, 2514.5409276262694, 2392.1417097460635, 549.605784188011, 1116.065298514448, 798.1155822728865, 1679.4439962534511, 402.7319231687174]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (41.943, 0.004666666666666667, 0.0), (41.943, 0.0046, 0.0), (0.43666666666666676, 0.0008, 0.0008), (320.86379999999997, 0.6452, 0.0048), (0.0, 0.0, 0.001), (4.936533333333333, 0.028399999999999998, 0.028466666666666664), (41.943, 0.004666666666666667, 0.0002), (37.39873333333333, 0.010933333333333335, 0.011666666666666664)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (1, 0.0, 0.001), (2, 0.0, 0.0010722222222222222), (3, 0.0, 0.0), (1, 0.0, 0.0002222222222222222), (3, 0.0, 0.0), (3, 0.0, 8.88888888888889e-05), (1, 0.0, 0.0015166666666666672), (1, 0.0, 0.0007333333333333333)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 2, 2, 0, 1, 0, 2, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True]"
14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 987.5310756622861, 282.62994403854714, 575.6752832482554, 1023.2367773203464, 954.6312914962789, 421.4356608994527]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13, 13]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 14, 14, 14, 14]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, 11, 10, 10, 11, 12, 12, 13, 13, 13, 13, -1, 13, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1116.065298514448, 0, 1679.4439962534511, 402.7319231687174, 948.5089098059846, 1064.628201689945, 1074.4643478955613, 634.3878860277937]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (0.0, 0.0, 0.001), 0, (33.5544, 0.004533333333333333, 0.0), (48.58333333333333, 0.010333333333333333, 0.010199999999999999), (75.4974, 0.004666666666666667, 6.666666666666668e-05), (58.020866666666684, 0.0044666666666666665, 0.0008), (27.962, 0.0, 0.001), (9.699, 0.0, 0.0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (3, 0.0, 1.1111111111111112e-05), 0, (1, 0.0, 0.0010277777777777776), (1, 0.0, 0.00075), (1, 0.0, 0.0011111111111111113), (3, 0.0, 0.0017666666666666666), (3, 0.04601666666666666, 0.016216666666666667), (3, 0.0, 8.333333333333333e-05)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 2, 0, 1, 1, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, True, True, True, True, True]"
15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1679.4439962534511, 0, 524.2632168285745, 1064.628201689945, 1067.0604529593884, 634.3878860277937, 1076.6868189637923, 605.2074355786712]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13, 13, 14, 14]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 14, 14, 14, 14, 15, 15]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, 11, 10, 10, 11, 12, 12, 13, 13, 13, 13, 14, 13, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1679.4439962534511, 402.7319231687174, 948.5089098059846, 1064.628201689945, 1074.4643478955613, 634.3878860277937, 1991.395519314369, 605.2074355786712]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (64.3126, 0.004733333333333333, 6.666666666666668e-05), (48.234, 0.010333333333333333, 0.010666666666666666), (47.5354, 0.0046, 0.0), (55.9238, 0.0044, 0.0008), (64.3126, 0.0, 0.001), (6.203399999999999, 0.0, 0.0), (81.0898, 0.004666666666666667, 6.666666666666668e-05), (13.630799999999999, 0.002, 0.001)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (1, 0.0, 0.0014666666666666667), (1, 1.666666666666667e-05, 0.0008833333333333333), (1, 0.0, 0.0010277777777777776), (3, 0.0, 0.0018333333333333333), (3, 0.0, 1.1111111111111112e-05), (3, 0.0, 8.88888888888889e-05), (1, 0.0, 0.0011055555555555554), (1, 0.0, 0.0003833333333333333)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 0, 1, 1, 4, 0, 2, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True]"
16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000.6498143384554, 0, 603.2556693590107, 0, 0, 867.4432049365371, 543.2242706685897]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13, 13, 14, 14, 15, 15]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 14, 14, 14, 14, 15, 15, 16, 16]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, 11, 10, 10, 11, 12, 12, 13, 13, 13, 13, 14, 13, -1, 15, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1679.4439962534511, 0, 948.5089098059846, 1064.628201689945, 1074.4643478955613, 634.3878860277937, 1991.395519314369, 605.2074355786712, 951.6847859160765, 543.2242706685897]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (67.1088, 0.0046, 0.0), 0, (39.146800000000006, 0.0044666666666666665, 0.0), (46.836, 0.004333333333333333, 0.0012666666666666666), (0.0, 0.0, 0.001), (13.1504, 0.0, 0.0), (47.5354, 0.004666666666666667, 0.0), (21.32053333333333, 0.002, 0.001), (973.0777333333333, 0.0, 0.0006666666666666666), (75.497, 0.00046666666666666666, 0.0004)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (1, 0.0, 0.0010555555555555557), 0, (1, 0.0, 0.0010611111111111112), (3, 0.0, 0.0019222222222222223), (3, 0.0, 0.0), (3, 0.0, 8.88888888888889e-05), (1, 0.0, 0.001011111111111111), (1, 0.0, 0.00037222222222222225), (2, 0.0, 6.111111111111111e-05), (3, 0.0, 0.0006611111111111111)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 5, -1, 1, 1, 4, 0, 2, 0, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, True, True, True, True, True, True, True]"
17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 826.583794579006, 267.265353265069, 3054.608628262828, 1757.469369889886, 708.4974841067566, 760.9816372485877]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13, 13, 14, 14, 15, 15, 16, 16, 16, 16]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 14, 14, 14, 14, 15, 15, 16, 16, 17, 17, 17, 17]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, 11, 10, 10, 11, 12, 12, 13, 13, 13, 13, 14, 13, 16, 15, 16, -1, 16, -1, 16, 16, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1064.628201689945, 0, 634.3878860277937, 0, 0, 951.6847859160765, 543.2242706685897, 3157.4334564205146, 1896.9355398285493, 827.2664595345126, 785.6232190106965]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (67.10846666666666, 0.004333333333333333, 0.0008), 0, (8.999600000000001, 0.0, 0.0), 0, 0, (1001.0398666666667, 0.0005333333333333334, 0.0009333333333333332), (54.525400000000005, 0.0, 0.0), (13.981, 0.004533333333333333, 6.666666666666668e-05), (36.3506, 0.004666666666666667, 0.00013333333333333334), (213.90913333333333, 0.003, 0.02586666666666667), (128.62506666666664, 0.00046666666666666666, 0.0014)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (3, 1.666666666666667e-05, 0.0018777777777777777), 0, (3, 0.0, 8.333333333333333e-05), 0, 0, (2, 0.0, 6.111111111111111e-05), (3, 0.0, 9.999999999999999e-05), (2, 0.0, 0.0010944444444444443), (2, 0.0, 0.0011388888888888887), (3, 0.05313333333333333, 0.012111111111111112), (2, 0.0705, 0.025599999999999998)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4, -1, 0, -1, -1, 1, 0, 2, 2, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, True, True, True, True, True, True]"
18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1884.0814406089871, 827.2664595345126, 785.6232190106965, 0, 538.4606800435287, 264.8407372849268]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13, 13, 14, 14, 15, 15, 16, 16, 16, 16, 17, 17, 17]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 14, 14, 14, 14, 15, 15, 16, 16, 17, 17, 17, 17, 18, 18, 18]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, 11, 10, 10, 11, 12, 12, 13, 13, 13, 13, 14, 13, 16, 15, 16, 17, 16, 17, 16, 16, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 951.6847859160765, 543.2242706685897, 3157.4334564205146, 1896.9355398285493, 827.2664595345126, 785.6232190106965, 2148.2853171616557, 1203.1984198303842, 576.2507065680937]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (1001.0398666666667, 0.0, 0.0008), (52.4284, 0.0, 0.0), (2.7962, 0.0046, 0.0), (44.7392, 0.004533333333333333, 6.666666666666668e-05), (233.48239999999998, 0.0022666666666666664, 0.014133333333333333), (120.23626666666664, 0.0, 0.001066666666666667), (97.867, 0.5311333333333333, 0.43746666666666656), (13.981, 0.0, 0.001), (8.2132, 0.0, 0.0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (2, 0.0, 6.111111111111111e-05), (3, 0.0, 0.0001388888888888889), (2, 0.0, 0.0010388888888888889), (2, 0.0, 0.00105), (3, 0.06325, 0.012894444444444443), (2, 1.666666666666667e-05, 0.0006111111111111112), (1, 0.0, 0.0014666666666666662), (3, 0.0, 0.0), (2, 0.0, 0.00019999999999999998)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4, 0, 2, 5, 1, 0, 2, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True]"
19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 469.0610949838432, 1492.620801770176, 538.4606800435287, 279.90489652563247]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13, 13, 14, 14, 15, 15, 16, 16, 16, 16, 17, 17, 17, 18, 18, 18]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 14, 14, 14, 14, 15, 15, 16, 16, 17, 17, 17, 17, 18, 18, 18, 19, 19, 19]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, 11, 10, 10, 11, 12, 12, 13, 13, 13, 13, 14, 13, 16, 15, 16, 17, 16, 17, 16, 16, 18, 18, 18, -1, -1, -1, 18, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1896.9355398285493, 827.2664595345126, 785.6232190106965, 0, 1203.1984198303842, 576.2507065680937, 2192.9787383724074, 1203.1984198303842, 458.74181397463275]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (25.1658, 0.0044666666666666665, 6.666666666666668e-05), (232.0844, 0.002533333333333333, 0.015466666666666667), (72.7008, 6.666666666666668e-05, 0.0015333333333333334), 0, (41.943, 0.0, 0.001), (6.815266666666666, 0.0, 0.0), (7.776466666666666, 0.0, 0.0), (13.981, 0.0, 0.001), (58.7202, 0.004733333333333333, 0.00013333333333333334)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (2, 0.0, 0.00105), (3, 0.08965000000000001, 0.011272222222222222), (2, 0.0, 0.0005666666666666668), 0, (3, 0.04748333333333333, 0.01665), (2, 0.0, 1.6666666666666667e-05), (2, 0.0, 7.777777777777777e-05), (3, 0.0, 0.0), (2, 0.0, 0.0010944444444444443)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 5, 4, 0, -1, 1, 3, 2, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, True, True, True, True, True]"
20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1588.9591415005873, 0, 323.74650187647256, 2095.6805828629576, 628.7750658402916, 2086.917422091666, 605.2074355786712]","[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13, 13, 14, 14, 15, 15, 16, 16, 16, 16, 17, 17, 17, 18, 18, 18, 19, 19, 19, 19]","[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 14, 14, 14, 14, 15, 15, 16, 16, 17, 17, 17, 17, 18, 18, 18, 19, 19, 19, 20, 20, 20, 20]","[4, 4, 5, 5, 7, 7, 6, 8, 7, 8, 9, 8, 9, 10, 9, 9, 11, 10, 10, 11, 12, 12, 13, 13, 13, 13, 14, 13, 16, 15, 16, 17, 16, 17, 16, 16, 18, 18, 18, 19, 19, 19, 18, 19, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 576.2507065680937, 2192.9787383724074, 1203.1984198303842, 458.74181397463275, 2095.6805828629576, 1245.7441032810002, 2086.917422091666, 605.2074355786712]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (6.116066666666667, 0.0, 0.0), (8.650333333333334, 0.0, 0.0), (41.943, 0.0, 0.001), (50.3316, 0.004666666666666667, 0.00013333333333333334), (169.8688, 0.0009333333333333332, 0.002333333333333333), (173.36426666666668, 0.0, 0.0002), (968.1848666666667, 0.0, 0.0008666666666666667), (13.630799999999999, 0.002, 0.001)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (2, 0.0, 3.3333333333333335e-05), (2, 0.0, 1.1111111111111112e-05), (3, 0.04748333333333333, 0.01665), (2, 0.0, 0.0010555555555555557), (3, 0.44465, 0.003922222222222222), (3, 0.0, 0.00431111111111111), (2, 0.0, 0.00011666666666666667), (1, 0.0, 0.0003833333333333333)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 5, 4, 0, 2, 1, 2, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True]"
