interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
76,10,"[0, 0, 0, 1664.9500654494054, 807.2018146390005, 0, 388.19137110999964, 0, 689.008795365434, 319.13027928132715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[839.4689362482208, 2046.8749041745743, 1134.6052171820327, 1664.9500654494054, 810.190296171332, 1763.8501590844298, 420.2515221397388, 839.7218285177887, 930.2590546649918, 556.4401191941384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(120.23546666666664, 0.0088, 0.002133333333333334), (81.0896, 0.0, 0.0), (738.1968, 32.2192, 5.159466666666666), (9.786, 0.0, 0.0), (39.844800000000006, 0.0004, 0.0002666666666666667), (2661.9844, 0.0, 0.0018666666666666664), (29.09706666666666, 0.0, 0.0), (274.02706666666666, 0.0009333333333333333, 0.0033333333333333335), (7.426133333333333, 0.0016, 0.0016), (19.5728, 0.00013333333333333337, 0.00013333333333333337), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0018388888888888888), (1, 0.0, 0.0011555555555555555), (2, 0.0, 0.00225), (2, 0.0, 0.0002777777777777778), (1, 0.0, 0.0004222222222222222), (1, 0.0, 6.666666666666667e-05), (2, 0.0, 0.00018888888888888888), (2, 0.06426666666666667, 0.010677777777777777), (3, 0.0, 9.999999999999999e-05), (3, 0.0, 6.666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[213, 210, 211, 215, 216, 207, 214, 208, 217, 218, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 1, 2, 1, 2, 0, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
77,9,"[1630.8020564194846, 2138.308283086843, 2086.917422091666, 0, 802.6664322412792, 463.43512885869814, 420.2515221397388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1630.8020564194846, 2388.666156056188, 2086.917422091666, 1664.9500654494054, 810.190296171332, 463.43512885869814, 420.2515221397388, 0, 930.2590546649918, 556.4401191941384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2483.027466666667, 0.0004, 0.0016), (46.1364, 0.0002666666666666667, 0.0002666666666666667), (1936.3697333333334, 0.0, 0.0017333333333333335), (4.194, 0.0, 0.0), (41.24293333333334, 0.0, 0.0), (201.3256, 0.0008, 0.0054666666666666665), (17.475066666666667, 0.040666666666666657, 0.04133333333333333), 0, (6.028266666666666, 0.0004, 0.0002666666666666667), (8.388, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 6.111111111111111e-05), (2, 0.0, 0.0005888888888888889), (2, 0.0, 0.00011666666666666667), (2, 0.0, 0.00014444444444444444), (1, 0.0, 1.6666666666666667e-05), (1, 0.0004166666666666667, 0.0008333333333333334), (2, 0.0, 9.444444444444444e-05), 0, (3, 0.0, 9.999999999999999e-05), (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[219, 220, 221, 215, 216, 222, 214, -1, 217, 218, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 2, 1, 0, 0, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
78,9,"[1492.2814312988123, 1932.60301540134, 2047.4687601779385, 1619.5645677852426, 0, 0, 0, 538.4606800435287, 421.13663538143993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1630.8020564194846, 2388.666156056188, 2086.917422091666, 2791.147141457057, 810.190296171332, 463.43512885869814, 420.2515221397388, 1203.1984198303842, 520.3754720407424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2449.473066666667, 0.0, 0.0018666666666666664), (51.728933333333345, 0.0, 0.0009333333333333333), (1929.378666666667, 0.0, 0.0018666666666666664), (6945.7664, 1.2329333333333334, 0.0856), (39.844800000000006, 0.0005333333333333334, 0.0004), (243.26839999999999, 0.0, 0.0), (16.776133333333334, 0.0028, 0.0028), (27.962, 0.0, 0.002), (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 4.9999999999999996e-05), (2, 1.666666666666667e-05, 0.0002555555555555556), (2, 0.0, 0.00016666666666666666), (3, 3.203133333333333, 0.7003944444444444), (1, 0.0, 2.2222222222222223e-05), (1, 0.0, 0.0008222222222222222), (2, 0.0, 8.88888888888889e-05), (3, 0.0, 0.0), (3, 0.0, 5.555555555555557e-06), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[219, 220, 221, 223, 216, 222, 214, 224, 225, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 2, 1, 0, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
79,10,"[0, 0, 0, 2150.9655739893356, 126.12688022292923, 1010.2298734214519, 985.1530201747586, 0, 383.86107483041934, 292.65991900139494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1630.8020564194846, 2388.666156056188, 2086.917422091666, 2791.147141457057, 1742.8036313704536, 1057.0143914888952, 1265.1289132729594, 1203.1984198303842, 520.3754720407424, 533.9111437775657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2024.4497333333334, 0.0, 0.0016), (46.1372, 0.0, 0.0), (2111.132, 1.5797333333333334, 0.0368), (6534.725066666667, 1.2393333333333332, 0.09440000000000001), (159.38320000000002, 0.0036, 0.004533333333333333), (83.8852, 0.0, 0.0008), (998.2436, 0.0008, 0.0006666666666666666), (83.886, 0.0, 0.002), (0.0, 0.0, 0.0), (159.38279999999997, 0.16893333333333332, 0.009466666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 7.777777777777777e-05), (2, 0.0, 0.00014444444444444444), (2, 0.0, 0.00015000000000000001), (3, 2.814516666666667, 0.6664944444444443), (2, 0.0, 0.0009333333333333333), (3, 0.0, 0.000611111111111111), (2, 0.012733333333333334, 0.0036666666666666666), (3, 0.04748333333333333, 0.01665), (3, 0.0, 0.0), (2, 0.0, 0.08105555555555555), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[219, 220, 221, 223, 226, 227, 228, 224, 225, 229, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 2, 2, 1, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
80,8,"[1138.092347654695, 356.21520181969316, 0, 0, 0, 1057.0143914888952, 0, 0, 520.3754720407424, 311.7555632185039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2876.6479329769218, 652.6417040819157, 0, 2791.147141457057, 1742.8036313704536, 1057.0143914888952, 1265.1289132729594, 0, 520.3754720407424, 533.9111437775657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(83.886, 0.0092, 0.00013333333333333337), (6.989199999999999, 0.0, 0.0), 0, (6744.4404, 1.2342666666666666, 0.1028), (218.10320000000002, 0.0028, 0.004), (108.35173333333334, 0.0, 0.0002666666666666667), (910.1633333333335, 0.025066666666666668, 0.37813333333333327), 0, (0.0, 0.0, 0.0), (118.838, 0.16906666666666667, 0.008400000000000001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0011111111111111113), (3, 0.0, 0.0), 0, (3, 2.056766666666667, 0.670838888888889), (2, 0.0, 0.0005999999999999998), (3, 0.0, 0.0005777777777777778), (2, 0.0002833333333333333, 0.0029611111111111123), 0, (3, 0.0, 2.2222222222222223e-05), (2, 0.0, 0.07536666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[230, 231, -1, 223, 226, 227, 228, -1, 225, 229, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, -1, 2, 2, 1, 1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, False, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
81,7,"[2876.6479329769218, 435.8925996621875, 833.3054562028785, 705.2964897923745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2876.6479329769218, 652.6417040819157, 1603.4997317354403, 798.1155822728865, 0, 1057.0143914888952, 0, 0, 520.3754720407424, 533.9111437775657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(128.6252, 0.009466666666666667, 0.0), (6.202933333333333, 0.0, 0.0), (2281.7012, 0.0010666666666666667, 0.002133333333333334), (15.1156, 0.0008, 0.0006666666666666666), 0, (123.03173333333336, 0.0, 0.0013333333333333333), 0, 0, (0.0, 0.0, 0.0), (95.07039999999999, 0.16826666666666668, 0.008133333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0014833333333333335), (3, 0.0, 5.555555555555557e-06), (3, 0.0032, 0.001277777777777778), (3, 0.0, 9.444444444444444e-05), 0, (3, 0.0, 0.0007277777777777777), 0, 0, (3, 0.0, 1.6666666666666667e-05), (2, 0.0, 0.0703388888888889), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[230, 231, 232, 233, -1, 227, -1, -1, 225, 229, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 0, -1, 1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
82,8,"[0, 0, 1392.7419302419803, 717.6528313757843, 2232.9787954473054, 538.4606800435287, 945.2485860379074, 543.2242706685897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2876.6479329769218, 652.6417040819157, 1603.4997317354403, 798.1155822728865, 2232.9787954473054, 1203.1984198303842, 997.0420839671228, 543.2242706685897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(128.6252, 0.008933333333333333, 0.0), (5.329333333333333, 0.0, 0.0), (2002.0801333333332, 0.0, 0.0014666666666666665), (9.873066666666666, 0.056799999999999996, 0.05693333333333333), (2069.1885333333335, 0.0006666666666666666, 0.0014666666666666665), (27.962, 0.0, 0.002), (464.16866666666675, 1.9952, 0.014), (150.994, 0.0009333333333333333, 0.0008), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010722222222222222), (3, 0.0, 0.0), (3, 0.0, 9.999999999999999e-05), (3, 0.0, 8.88888888888889e-05), (2, 1.666666666666667e-05, 8.333333333333333e-05), (3, 0.0, 0.0), (3, 0.0, 0.0005111111111111112), (3, 0.0, 0.0006611111111111111), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[230, 231, 232, 233, 234, 235, 236, 237, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 0, 2, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
83,8,"[945.2485860379074, 456.3559124290045, 0, 0, 1497.3838228387908, 0, 0, 267.265353265069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[997.0420839671228, 456.3559124290045, 1603.4997317354403, 798.1155822728865, 2232.9787954473054, 1203.1984198303842, 997.0420839671228, 543.2242706685897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(464.16866666666675, 1.9952, 0.014), (13.2808, 0.0, 0.0), (2337.624533333333, 0.0005333333333333334, 0.0016), (19.834933333333336, 0.1668, 0.16693333333333335), (2796.202, 0.0, 0.0013333333333333333), (83.886, 0.0, 0.002), (528.4817333333333, 1.5462666666666667, 0.0112), (109.05080000000001, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0005111111111111112), (3, 0.0, 7.777777777777777e-05), (3, 0.0, 0.00019999999999999998), (3, 0.0, 9.999999999999999e-05), (2, 0.0, 5.555555555555555e-05), (3, 0.04748333333333333, 0.01665), (3, 0.0, 0.0006277777777777777), (3, 0.0, 9.999999999999999e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[238, 239, 232, 233, 234, 235, 236, 237, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 2, 0, 2, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
84,8,"[0, 0, 1114.1609034516462, 1290.4392936531015, 1478.5590999631372, 2001.543193618997, 716.0861910784583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[997.0420839671228, 456.3559124290045, 1385.37864271004, 1763.850360570443, 2232.9787954473054, 2001.543193618997, 717.1526249760685, 543.2242706685897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(528.4817333333333, 1.5462666666666667, 0.0112), (13.280933333333332, 0.0, 0.0), (50.3308, 0.0009333333333333333, 0.0002666666666666667), (2278.9044, 0.0002666666666666667, 0.0013333333333333333), (2751.4628, 0.0004, 0.0018666666666666664), (82.48733333333331, 0.00013333333333333337, 0.00013333333333333337), (671.0871999999999, 0.0124, 0.03453333333333333), (104.8568, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0006277777777777777), (3, 0.0, 2.7777777777777776e-05), (2, 0.0, 0.0005999999999999998), (1, 0.0, 8.88888888888889e-05), (2, 0.0, 5.555555555555555e-05), (3, 0.00065, 0.00020555555555555556), (1, 0.0, 0.0033444444444444446), (3, 0.0, 0.0001388888888888889), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[238, 239, 240, 241, 234, 242, 243, 237, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 1, 2, 2, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
85,9,"[1547.3700596382855, 1120.000055532975, 1184.3731806464255, 0, 0, 0, 715.2526857377704, 1225.132191172346, 451.83259181833955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2514.5409276262694, 1270.8685389850136, 1385.37864271004, 1763.850360570443, 2232.9787954473054, 2001.543193618997, 717.1526249760685, 1363.0685776325743, 530.6080136093541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(67.1088, 0.009466666666666667, 0.00013333333333333337), (14.678933333333333, 0.0, 0.0), (54.5252, 0.0010666666666666667, 0.0022666666666666664), (2146.0846666666666, 0.0, 0.0018666666666666664), (2102.742933333333, 0.0004, 0.0016), (100.6616, 0.0, 0.0), (693.4572, 0.011733333333333332, 0.0348), (1090.518, 1.3722666666666667, 2.9384), (422.2256, 0.007466666666666666, 0.012533333333333336), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010999999999999998), (3, 0.0, 0.0), (2, 0.0, 0.0027833333333333334), (1, 0.0, 7.777777777777777e-05), (2, 0.0, 6.111111111111111e-05), (3, 0.0, 7.777777777777777e-05), (1, 0.0, 0.0017), (1, 0.07585, 0.04698333333333333), (1, 0.0, 0.0010055555555555558), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[244, 245, 240, 241, 234, 242, 243, 246, 247, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 2, 2, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
86,7,"[1451.4337628278006, 544.0020058360076, 0, 502.6176964802392, 0, 0, 0, 1277.9500456799758, 530.6080136093541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2514.5409276262694, 1270.8685389850136, 1385.37864271004, 786.0689587834804, 0, 0, 717.1526249760685, 1363.0685776325743, 530.6080136093541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(83.886, 0.009333333333333334, 0.00013333333333333337), (7.863066666666667, 0.0, 0.0), (32.155066666666656, 0.0006666666666666666, 0.0), (166.37293333333332, 0.012666666666666665, 0.009733333333333332), 0, 0, (710.234, 0.011466666666666665, 0.034666666666666665), (1476.3936, 1.4465333333333334, 2.4272), (371.89386666666667, 0.007333333333333333, 0.012266666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010388888888888889), (3, 0.0, 0.0), (2, 0.0, 0.0006500000000000002), (2, 0.0, 0.0002444444444444445), 0, 0, (1, 0.0, 0.002), (1, 0.0017166666666666665, 0.0023777777777777777), (1, 0.0, 0.0005777777777777778), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[244, 245, 240, 248, -1, -1, 243, 246, 247, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, -1, -1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
87,8,"[0, 0, 1290.4391462452068, 0, 956.2374912637823, 384.2661505437094, 0, 1363.0685776325743, 498.23678477280083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2514.5409276262694, 1270.8685389850136, 1763.8501590844298, 786.0689587834804, 1529.225866320342, 480.8401148524464, 0, 1363.0685776325743, 530.6080136093541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(83.886, 0.0092, 0.0), (22.630933333333335, 0.0, 0.0), (2706.7236000000003, 0.0, 0.0017333333333333335), (149.59573333333336, 0.0, 0.0004), (2002.0805333333335, 0.0005333333333333334, 0.0016), (59.24333333333335, 8.258799999999999, 8.2832), 0, (1129.6648, 1.3894666666666664, 2.651733333333333), (383.0792, 0.007333333333333333, 0.0124), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010722222222222222), (3, 0.0, 5.555555555555557e-06), (1, 0.0, 6.111111111111111e-05), (2, 0.0, 0.00011666666666666667), (2, 0.0, 6.666666666666667e-05), (3, 0.0, 1.6666666666666667e-05), 0, (1, 0.00225, 0.06516111111111111), (1, 1.666666666666667e-05, 0.0006000000000000001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[244, 245, 249, 248, 250, 251, -1, 246, 247, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 0, 1, 0, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
88,8,"[1750.6742626488133, 860.8075397068225, 1313.5662230264002, 525.6255154261138, 903.6492783485028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2031.6206895189841, 860.8075397068225, 1763.8501590844298, 730.6475410317693, 1529.225866320342, 480.8401148524464, 0, 1363.0685776325743, 530.6080136093541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(25.165200000000002, 0.00013333333333333337, 0.00013333333333333337), (6.8152, 0.041466666666666666, 0.040799999999999996), (2292.886, 0.0, 0.002), (109.05160000000001, 0.0036, 0.0004), (1677.72, 0.00013333333333333337, 0.0016), (59.06893333333334, 24.214666666666673, 24.27853333333333), 0, (2030.0423999999998, 1.4274666666666664, 2.795333333333334), (444.5954666666666, 0.007333333333333333, 0.0124), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0004111111111111111), (3, 0.0, 0.0), (1, 0.04548333333333333, 0.016088888888888885), (3, 0.0, 0.0004277777777777778), (2, 0.0, 0.00011666666666666667), (3, 0.0, 1.6666666666666667e-05), 0, (1, 1.0436000000000003, 0.5150888888888889), (1, 0.0, 0.0004777777777777777), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[252, 253, 249, 254, 250, 251, -1, 246, 247, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 0, 1, 0, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
