interval,numdestroyed,nummigrations,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
23,3,2,"[435.5644611324293, 701.8391303728714, 698.9000414672549]",612.1012109908519,"[0.06598986666666665, 0.0, 0.073]",0.046329955555555545,1,33.333333333333336,"[1, 1, 1]"
24,3,3,"[1489.926512366289, 726.585775696021, 1090.5068548021425]",1102.3397142881506,"[0.06223412, 0.05987930666666666, 0.0251652]",0.049092875555555554,1,33.333333333333336,"[1, 1, 1]"
25,4,4,"[1118.2024435254637, 684.1985522858421, 980.4680426217285, 804.6726409962771]",896.8854198573277,"[0.09562984000000001, 0.78860464, 0.073, 0.078592]",0.25895661999999997,1,25.0,"[1, 1, 1, 1]"
26,3,3,"[546.60486260795, 558.1065743070114, 862.612852568363]",655.7747631611081,"[0.0, 0.08361633333333333, 0.1065538]",0.06339004444444445,1,33.333333333333336,"[1, 1, 1]"
27,3,3,"[939.3229066212666, 688.4353485337526, 499.37827360732575]",709.0455095874482,"[0.06382874666666666, 0.046976159999999996, 0.082699]",0.06450130222222221,1,33.333333333333336,"[1, 1, 1]"
28,5,5,"[326.10138401795194, 649.3190451685807, 575.3841297253919, 697.1617121956148, 862.8886697348102]",622.1709881684699,"[0.10129759999999999, 0.2013264, 1.3282718666666669, 0.060193439999999994, 0.055999999999999994]",0.34941786133333336,1,20.0,"[1, 1, 1, 1, 1]"
29,2,3,"[443.2191039121745, 698.9000414672549]",571.0595726897147,"[0.36470047999999994, 0.073]",0.21885023999999997,1,50.0,"[1, 1]"
30,4,2,"[875.9541987085395, 435.5644611324293, 426.3131446494372, 824.166684089689]",640.4996221450237,"[0.043620719999999995, 0.06598986666666665, 0.71135328, 0.07789273333333332]",0.22471415,1,25.0,"[1, 1, 1, 1]"
31,4,3,"[611.5374435181922, 655.9940362107743, 733.827276815077, 372.70692525948607]",593.5164204508824,"[0.083886, 0.10737408, 0.14010839999999997, 0.43091346666666674]",0.19057048666666668,1,25.0,"[1, 1, 1, 1]"
32,3,3,"[439.24155604561383, 726.1353063294373, 825.0913847601269]",663.489415711726,"[0.08731744, 0.53351496, 0.45529744]",0.3587099466666666,1,33.333333333333336,"[1, 1, 1]"
33,2,3,"[843.3444932253286, 301.60915300673076]",572.4768231160297,"[0.0785922, 0.09300973333333332]",0.08580096666666666,1,50.0,"[1, 1]"
34,1,3,[864.6969450400895],864.6969450400895,[0.093748],0.093748,1,100.0,[1]
35,5,5,"[1125.8387577616973, 887.9032266938941, 854.0363156040593, 852.0322544133328, 568.9860340139932]",857.7593176973953,"[1.5256838400000001, 0.31037784, 0.9932109866666667, 0.07915993333333332, 0.056916999999999995]",0.5930699200000001,1,20.0,"[1, 1, 1, 1, 1]"
36,4,5,"[597.134273051607, 739.2572147656138, 664.1849157418062, 502.95682622022673]",625.8833074448135,"[0.4037712, 0.10297616, 0.0764946, 0.09327193333333333]",0.1691284733333333,1,25.0,"[1, 1, 1, 1]"
37,2,4,"[543.7852789258836, 597.5360002847772]",570.6606396053304,"[0.017895679999999997, 0.0866308]",0.052263239999999996,1,50.0,"[1, 1]"
38,5,6,"[855.6418948573926, 736.1702016089716, 414.40933107387855, 542.7093482111242, 319.15594555981966]",573.6173442622373,"[2.5987902400000005, 0.3213591533333333, 0.08612218666666666, 0.17847327999999998, 0.055999999999999994]",0.6481489720000001,1,20.0,"[1, 1, 1, 1, 1]"
39,1,4,[852.0508662133328],852.0508662133328,[0.09777173333333332],0.09777173333333332,1,100.0,[1]
40,3,6,"[587.9903825211198, 615.8842250300826, 883.5992922136907]",695.8246332549643,"[0.5498722666666668, 1.9832818133333336, 0.0890772]",0.8740770933333336,1,33.333333333333336,"[1, 1, 1]"
41,3,3,"[701.8391303728714, 844.7341806991662, 572.361889850507]",706.3117336408482,"[0.0, 0.10480559999999998, 0.42761452]",0.17747337333333332,1,33.333333333333336,"[1, 1, 1]"
42,2,2,"[902.0459384643077, 318.15505590036577]",610.1004971823368,"[2.4807896666666664, 0.36470047999999994]",1.422745073333333,1,50.0,"[1, 1]"
43,4,3,"[559.1635250162394, 616.4728885169851, 425.67294548803096, 804.6810296629438]",601.4975971710498,"[0.17679583999999998, 0.04697599999999998, 0.0050328000000000005, 0.08698066666666666]",0.07894632666666666,1,25.0,"[1, 1, 1, 1]"
44,2,2,"[500.2175383521328, 1366.5986095756741]",933.4080739639035,"[0.03131744, 0.08479586666666666]",0.05805665333333333,1,50.0,"[1, 1]"
45,2,3,"[645.5329013608464, 1119.1212628520357]",882.327082106441,"[0.1254282, 0.2841128]",0.2047705,1,50.0,"[1, 1]"
46,3,3,"[771.2473105435432, 651.4245473415672, 750.3575144921165]",724.3431241257423,"[0.0075492, 0.06718479999999999, 0.10935059999999999]",0.06136153333333333,1,33.333333333333336,"[1, 1, 1]"
47,2,3,"[862.8886697348102, 778.7989298030318]",820.8437997689209,"[0.055999999999999994, 0.1065544]",0.0812772,1,50.0,"[1, 1]"
48,3,4,"[737.3787215046384, 736.0244977788965, 785.524763111136]",752.975994131557,"[0.17847327999999998, 0.2447434, 0.1484974]",0.19057136,1,33.333333333333336,"[1, 1, 1]"
49,2,2,"[893.0795205163374, 875.0945300584611]",884.0870252873992,"[0.0, 0.12981962666666666]",0.06490981333333333,1,50.0,"[1, 1]"
50,3,4,"[965.0686237781978, 739.2415560456137, 883.4024943947435]",862.5708914061851,"[0.07535879999999999, 0.08731744, 3.603205666666666]",1.2552939688888887,1,33.333333333333336,"[1, 1, 1]"
51,4,2,"[1095.6131311280315, 667.55458466054, 894.3066493256614, 752.8444995761598]",852.5797161725982,"[0.01509912, 0.41383712000000006, 0.15099479999999998, 0.08396606666666666]",0.16597427666666667,1,25.0,"[1, 1, 1, 1]"
52,2,3,"[887.0593351342101, 1005.3880114576397]",946.2236732959249,"[0.0864562, 0.45529744]",0.27087682,1,50.0,"[1, 1]"
53,6,5,"[397.82330003623093, 1095.6080980880313, 626.0160918947532, 847.9321324875256, 800.5245208984974, 702.8075376612569]",745.1186135110493,"[0.05792213333333333, 0.010066080000000002, 0.055999999999999994, 0.09730776, 0.05940759999999999, 0.07535879999999999]",0.059343728888888884,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
54,2,4,"[799.1734756228611, 499.7670688615671]",649.4702722422142,"[0.07632019999999999, 0.07632019999999999]",0.07632019999999999,1,50.0,"[1, 1]"
55,4,3,"[352.40745919116233, 352.3437059111623, 701.8391303728714, 301.60915300673076]",427.0498621204817,"[0.1593832, 0.09562992000000001, 0.0, 0.09300973333333332]",0.08700571333333332,1,25.0,"[1, 1, 1, 1]"
56,5,6,"[830.3039039598675, 1134.0891148429482, 275.71791540686894, 893.5680652220722, 403.185413331871]",707.3728825527256,"[0.1476389866666667, 0.055999999999999994, 0.09178633333333333, 0.07193791999999999, 0.11039873333333333]",0.09555239466666667,1,20.0,"[1, 1, 1, 1, 1]"
57,2,5,"[604.0093251439826, 859.2565991408511]",731.6329621424168,"[0.06045567999999999, 0.28354006666666665]",0.17199787333333333,1,50.0,"[1, 1]"
58,2,6,"[739.2650441256137, 568.9864270139933]",654.1257355698035,"[0.11080551999999999, 0.05730999999999999]",0.08405776,1,50.0,"[1, 1]"
59,4,4,"[657.8635839141282, 328.53577317580715, 655.9671926907746, 550.4888668738186]",548.2138541636322,"[0.0880803, 0.005871599999999999, 0.08053056, 0.08457753333333333]",0.06476499833333334,1,25.0,"[1, 1, 1, 1]"
60,4,6,"[469.5181554581628, 939.3336714479334, 1170.4859245698694, 850.5210569296294]",857.4647021013989,"[0.04781471999999999, 0.07459357333333333, 0.0890772, 0.020971040000000003]",0.05811413333333333,1,25.0,"[1, 1, 1, 1]"
61,4,4,"[445.6463222101709, 842.9349458843491, 558.1145252403447, 608.354982547241]",613.7626939705265,"[0.13118216, 0.5200932, 0.09156726666666666, 0.0897756]",0.20815455666666668,1,25.0,"[1, 1, 1, 1]"
62,2,2,"[414.3727012872119, 594.9993818204969]",504.68604155385435,"[0.049492399999999985, 0.09388816]",0.07169028,1,50.0,"[1, 1]"
63,2,3,"[435.72698370156496, 404.6726536866336]",420.1998186940993,"[0.05940759999999999, 0.11494299999999999]",0.08717529999999998,1,50.0,"[1, 1]"
64,1,2,[1055.5040984995862],1055.5040984995862,[0.10620446666666666],0.10620446666666666,1,100.0,[1]
65,4,4,"[1193.7511402087387, 1134.0891148429482, 867.2139260099959, 570.7123469158553]",941.4416319943844,"[0.2550129066666667, 0.055999999999999994, 0.1484974, 0.05872607999999999]",0.12955909666666668,1,25.0,"[1, 1, 1, 1]"
66,3,2,"[1118.1705669121304, 876.275163311507, 702.8075376612569]",899.0844226282981,"[0.06375322666666668, 0.0167772, 0.07535879999999999]",0.05196307555555555,1,33.333333333333336,"[1, 1, 1]"
67,3,3,"[407.5238320624127, 873.1125129004471, 772.3753748007834]",684.3372399212144,"[1.717986133333333, 0.08955408, 0.296696]",0.701412071111111,1,33.333333333333336,"[1, 1, 1]"
68,2,3,"[728.984898821574, 877.4077849565854]",803.1963418890797,"[0.0868276, 0.10515606666666666]",0.09599183333333333,1,50.0,"[1, 1]"
69,3,3,"[871.4088447695405, 860.3602271617235, 973.7409474377142]",901.8366731229927,"[0.10968703999999999, 0.10904426666666667, 0.8589930666666665]",0.3592414577777778,1,33.333333333333336,"[1, 1, 1]"
70,3,3,"[886.8063192553126, 806.8910031004356, 883.7030449383852]",859.1334557647111,"[0.04026528, 0.0593552, 0.07631986666666667]",0.05864678222222222,1,33.333333333333336,"[1, 1, 1]"
71,4,3,"[413.62628732891255, 874.7570494075267, 871.5208427227146, 799.1734756228611]",739.7694137705038,"[0.024955599999999994, 0.04697616, 0.06774351999999999, 0.07632019999999999]",0.05399886999999999,1,25.0,"[1, 1, 1, 1]"
72,2,2,"[543.3061663053286, 682.9774730062546]",613.1418196557916,"[0.04026528, 0.12087184]",0.08056856,1,50.0,"[1, 1]"
73,4,4,"[552.6112544574664, 1119.1212628520357, 851.3996841810404, 831.7311138441884]",838.7158288336827,"[0.07046424, 0.2841128, 0.4922072, 0.156886]",0.25091756000000004,1,25.0,"[1, 1, 1, 1]"
74,1,2,[604.0776046196346],604.0776046196346,[0.8568322133333335],0.8568322133333335,1,100.0,[1]
75,3,5,"[831.7311138441884, 413.62628732891255, 1000.8179263439616]",748.7251091723542,"[0.156886, 0.024955599999999994, 0.10935059999999999]",0.09706406666666667,1,33.333333333333336,"[1, 1, 1]"
76,5,4,"[846.8009899238042, 1113.1176617582573, 597.134273051607, 892.7135916088941, 677.7829031803371]",825.5098839045801,"[0.057047999999999995, 0.9932109866666667, 0.4037712, 0.14268153333333333, 0.07710666666666666]",0.33476367733333334,1,20.0,"[1, 1, 1, 1, 1]"
77,2,6,"[445.62671405017096, 862.7400141439775]",654.1833640970742,"[0.11157399999999999, 0.07431]",0.092942,1,50.0,"[1, 1]"
78,3,6,"[433.83758430279437, 517.6542602052997, 673.1783021223134]",541.5567155434692,"[0.0, 0.05987930666666666, 0.20028391999999998]",0.08672107555555554,1,33.333333333333336,"[1, 1, 1]"
79,2,5,"[699.5239579013205, 942.2165334083614]",820.870245654841,"[0.08849435714285714, 0.15863273333333333]",0.12356354523809523,1,50.0,"[1, 1]"
80,5,6,"[1125.8109355202007, 301.2568925599999, 667.6482574205397, 846.800780323804, 824.173674089689]",753.1381079828468,"[0.65934396, 1.2568925600000003, 0.50750988, 0.05683839999999999, 0.08488273333333332]",0.5130935066666668,1,20.0,"[1, 1, 1, 1, 1]"
81,3,4,"[645.5734457608464, 349.6858202061395, 584.838190724286]",526.6991522304239,"[0.1659726, 0.08242351999999999, 1.809777306666667]",0.686057808888889,1,33.333333333333336,"[1, 1, 1]"
82,3,2,"[940.914152460267, 550.7242426318611, 698.9000414672549]",730.1794788531278,"[0.08891916, 0.0075492, 0.073]",0.05648945333333333,1,33.333333333333336,"[1, 1, 1]"
83,2,3,"[604.0776046196346, 736.6093349501181]",670.3434697848763,"[0.8568322133333335, 0.10865126666666666]",0.4827417400000001,1,50.0,"[1, 1]"
84,4,3,"[616.9695697969853, 823.655496787129, 688.4353485337526, 603.3133458063013]",683.093440231042,"[0.5436572799999999, 0.0251652, 0.046976159999999996, 0.0925734]",0.17709301,1,25.0,"[1, 1, 1, 1]"
85,4,5,"[855.1368358436489, 682.1554513243642, 439.23202451099206, 380.5558719118043]",589.2700458977023,"[0.055999999999999994, 0.0812132, 0.06603103999999999, 0.1177388]",0.08024576,1,25.0,"[1, 1, 1, 1]"
86,1,1,[842.8175054843492],842.8175054843492,[0.4026528],0.4026528,1,100.0,[1]
87,5,4,"[315.3908850017463, 550.7242426318611, 764.194466423633, 878.1845117706004, 348.0893129342756]",571.3166837524234,"[0.0727012, 0.0075492, 0.40272869333333333, 0.15269139999999998, 0.2491604]",0.17696617866666667,1,20.0,"[1, 1, 1, 1, 1]"
88,2,2,"[1030.517061521041, 641.9841609730155]",836.2506112470282,"[1.4227074400000002, 0.09025326666666666]",0.7564803533333334,1,50.0,"[1, 1]"
89,3,4,"[929.0119807012113, 677.7829031803371, 436.3213608703411]",681.0387482506299,"[0.06774314666666666, 0.07710666666666666, 0.06045567999999999]",0.06843516444444443,1,33.333333333333336,"[1, 1, 1]"
90,3,3,"[317.1607836983979, 825.1912091201268, 813.8107015444631]",652.0542314543292,"[0.06487184, 0.5551218, 0.2673357333333333]",0.2957764577777778,1,33.333333333333336,"[1, 1, 1]"
91,4,2,"[925.3314524358044, 549.6471310925485, 551.8341154470253, 449.28334838296104]",619.0240118395848,"[0.012442346666666666, 0.14763936, 0.07864863999999999, 0.03131744]",0.06751194666666666,1,25.0,"[1, 1, 1, 1]"
92,3,4,"[595.9025910389314, 1158.5803541517466, 725.6474693094607]",826.7101381667129,"[0.11192362666666666, 0.134516, 0.11808853333333333]",0.12150938666666666,1,33.333333333333336,"[1, 1, 1]"
93,2,3,"[580.2045638304606, 632.6908550368651]",606.4477094336628,"[0.10515606666666666, 0.36100833333333326]",0.23308219999999996,1,50.0,"[1, 1]"
94,2,2,"[615.3472642817462, 1045.457622846584]",830.4024435641651,"[0.02908048, 0.1560276]",0.09255403999999999,1,50.0,"[1, 1]"
95,4,5,"[850.5202180496294, 595.5038479989402, 626.109562917952, 594.0036549464375]",666.5343209782397,"[0.020132160000000003, 0.14324104000000001, 0.1094765, 0.22936426666666668]",0.12555349166666668,1,25.0,"[1, 1, 1, 1]"
96,3,5,"[641.9910116263487, 1091.2604402928405, 733.902774015077]",822.3847419780886,"[0.09710392, 0.07789273333333332, 0.21560559999999995]",0.1302007511111111,1,33.333333333333336,"[1, 1, 1]"
97,1,4,[878.8387378266591],878.8387378266591,[0.076495],0.076495,1,100.0,[1]
98,3,4,"[611.538841618192, 707.5797561957459, 824.166684089689]",714.428427301209,"[0.0852841, 1.7739102666666664, 0.07789273333333332]",0.6456956999999999,1,33.333333333333336,"[1, 1, 1]"
99,5,6,"[758.6455709127329, 1038.2972868946472, 892.7089953488942, 626.0405585280865, 860.3602271617235]",835.2105277692168,"[0.0019562666666666667, 0.013980373333333332, 0.1380852733333333, 0.08046663333333333, 0.10904426666666667]",0.06870656266666667,1,20.0,"[1, 1, 1, 1, 1]"
100,3,6,"[621.9755191630386, 475.8032957451725, 656.624825166077]",584.8012133580961,"[1.3841958933333336, 0.10262166666666667, 0.11214633333333332]",0.5329879644444445,1,33.333333333333336,"[1, 1, 1]"
101,3,3,"[871.4256219695404, 550.7292754318611, 567.2139260099959]",663.1229411371324,"[0.12646423999999998, 0.012582, 0.1484974]",0.09584788,1,33.333333333333336,"[1, 1, 1]"
